GWBASIN,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEV_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
VERDE RIVER,9508300,1985,34.16086787,-111.6929235,0.227,538.2,12.75,21812.79725,9.4229727,2362.009,504.4563293457031,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1981,33.69421054,-111.541802,0.375,489.71,13.59,21812.79725,9.4229727,1795.593,482.2977294921875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1982,33.69421054,-111.541802,0.18,677.6,12.08,21812.79725,9.4229727,1795.593,534.053466796875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1983,33.69421054,-111.541802,0.238,731.27,12.39,21812.79725,9.4229727,1795.593,630.2147216796875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1984,33.69421054,-111.541802,0.166,505.73,12.67,21812.79725,9.4229727,1795.593,462.8670349121094,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1985,33.69421054,-111.541802,0.391,538.2,12.75,21812.79725,9.4229727,1795.593,504.4563293457031,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1986,33.69421054,-111.541802,0.192,540.92,13.01,21812.79725,9.4229727,1795.593,517.135498046875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1987,33.69421054,-111.541802,0.283,548.19,12.35,21812.79725,9.4229727,1795.593,508.6099548339844,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1988,33.69421054,-111.541802,0.192,462.64,12.9,21812.79725,9.4229727,1795.593,448.4246520996094,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1989,33.69421054,-111.541802,0.158,302.02,13.49,21812.79725,9.4229727,1795.593,305.459228515625,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1992,33.69421054,-111.541802,0.212,722.34,12.57,21812.79725,9.4229727,1795.593,575.2880859375,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9510200,1993,33.69421054,-111.541802,0.294,698.9,12.69,21812.79725,9.4229727,1795.593,427.2760314941406,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507500,1971,34.3683626,-111.6662568,0.955,424.1,11.73,21812.79725,9.4229727,3721.146,392.3985595703125,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507500,1972,34.3683626,-111.6662568,0.885,541.24,12.53,21812.79725,9.4229727,3721.146,418.8988037109375,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9508300,2000,34.16086787,-111.6929235,0.162,438.06,13.67,21812.79725,9.4229727,2362.009,377.9770812988281,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9508300,2001,34.16086787,-111.6929235,0.176,407.56,13.4,21812.79725,9.4229727,2362.009,356.3500061035156,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9508300,2002,34.16086787,-111.6929235,0.601,254.43,13.63,21812.79725,9.4229727,2362.009,232.46353149414065,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9508300,2003,34.16086787,-111.6929235,0.168,427.78,13.9,21812.79725,9.4229727,2362.009,413.297119140625,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9508300,2006,34.16086787,-111.6929235,0.411,332.83,13.48,21812.79725,9.4229727,2362.009,363.8846435546875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1977,34.27642068,-111.6387561,0.483,394.8,12.9,21812.79725,9.4229727,2598.707,388.5877990722656,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1978,34.27642068,-111.6387561,0.202,802.34,12.69,21812.79725,9.4229727,2598.707,493.2735900878906,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1979,34.27642068,-111.6387561,0.438,457.9,12.12,21812.79725,9.4229727,2598.707,437.7153625488281,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1980,34.27642068,-111.6387561,0.316,618.15,12.95,21812.79725,9.4229727,2598.707,429.86273193359375,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1981,34.27642068,-111.6387561,0.495,489.71,13.59,21812.79725,9.4229727,2598.707,482.2977294921875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1982,34.27642068,-111.6387561,0.289,677.6,12.08,21812.79725,9.4229727,2598.707,534.053466796875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1983,34.27642068,-111.6387561,0.43,731.27,12.39,21812.79725,9.4229727,2598.707,630.2147216796875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1984,34.27642068,-111.6387561,0.347,505.73,12.67,21812.79725,9.4229727,2598.707,462.8670349121094,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1985,34.27642068,-111.6387561,0.456,538.2,12.75,21812.79725,9.4229727,2598.707,504.4563293457031,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1986,34.27642068,-111.6387561,0.523,540.92,13.01,21812.79725,9.4229727,2598.707,517.135498046875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1987,34.27642068,-111.6387561,0.464,548.19,12.35,21812.79725,9.4229727,2598.707,508.6099548339844,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1988,34.27642068,-111.6387561,0.382,462.64,12.9,21812.79725,9.4229727,2598.707,448.4246520996094,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1989,34.27642068,-111.6387561,0.504,302.02,13.49,21812.79725,9.4229727,2598.707,305.459228515625,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1990,34.27642068,-111.6387561,0.391,553.12,12.41,21812.79725,9.4229727,2598.707,551.60943603515625,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9507980,1991,34.27642068,-111.6387561,0.18,554.33,12.49,21812.79725,9.4229727,2598.707,498.9856872558594,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1944,34.76446436,-111.8909885,0.433,462.44,11.95,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1949,34.76446436,-111.8909885,0.41,520.77,12.13,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1950,34.76446436,-111.8909885,0.506,264.9,13.71,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1951,34.76446436,-111.8909885,0.358,561.87,12.44,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1952,34.76446436,-111.8909885,0.359,556.99,12.09,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1953,34.76446436,-111.8909885,0.708,302.45,12.54,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1954,34.76446436,-111.8909885,0.364,460.38,13.32,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1955,34.76446436,-111.8909885,0.667,461.17,12,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1956,34.76446436,-111.8909885,0.775,216.23,12.69,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1957,34.76446436,-111.8909885,0.302,599.16,12.59,21812.79725,9.4229727,3479.909,435.21399958683895,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1958,34.76446436,-111.8909885,0.335,539.48,13.04,21812.79725,9.4229727,3479.909,499.16351318359375,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1959,34.76446436,-111.8909885,0.561,513.6,13.05,21812.79725,9.4229727,3479.909,393.1463623046875,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1960,34.76446436,-111.8909885,0.522,385,12.78,21812.79725,9.4229727,3479.909,419.9885559082031,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1961,34.76446436,-111.8909885,0.608,411.87,12.68,21812.79725,9.4229727,3479.909,382.7638549804687,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1962,34.76446436,-111.8909885,0.365,374.41,12.87,21812.79725,9.4229727,3479.909,358.71429443359375,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1963,34.76446436,-111.8909885,0.775,428.69,12.91,21812.79725,9.4229727,3479.909,407.7175598144531,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1964,34.76446436,-111.8909885,0.574,407.14,11.71,21812.79725,9.4229727,3479.909,405.3179931640625,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
VERDE RIVER,9504500,1965,34.76446436,-111.8909885,0.231,825.38,11.93,21812.79725,9.4229727,3479.909,600.480224609375,0.0061344,0.3461633,0.1707138,0.4257384,0,0,3.21e-5,0,8e-4,0.0074,0.0039,0.0018,3e-4,4e-4,1e-4,0.2338,1e-4,0.3896,0.0318,3e-4,2e-4,0.0015,7e-4,0.2995,0.0817,0.1359,0,2e-4,0,0.2486,0.4341,0.0088,0.0755,0,0,0.0095,0.0056,4e-4,0.309,0.3632
